ID,treatID,N,time_wk,y,se,arm,narm,fupcount,fups,AuthorDate_Bensen 1999,AuthorDate_Birbara 2006_1,AuthorDate_Birbara 2006_2,AuthorDate_Chappell 2009,AuthorDate_Chappell 2011,AuthorDate_Clegg 2006,AuthorDate_DeLemos 2011,AuthorDate_Enrich 1999,AuthorDate_Fishman 2007,AuthorDate_Fleischmann 2005,AuthorDate_Gana 2006,AuthorDate_Gottesdiener 2002,AuthorDate_Kivitz 2001,AuthorDate_Kivitz 2002,AuthorDate_Lehmann 2005,AuthorDate_Markenson 2005,AuthorDate_Schnitzer 2005_2,AuthorDate_Schnitzer 2010,AuthorDate_Schnitzer 2011LUM,AuthorDate_Sheldon 2005,AuthorDate_Tannenbaum 2004,AuthorDate_Williams 2001,treatname_Celebrex_200,treatname_Celebrex_400,treatname_Duloxetine_90,treatname_Etoricoxib_10,treatname_Etoricoxib_30,treatname_Etoricoxib_5,treatname_Etoricoxib_60,treatname_Etoricoxib_90,treatname_Lumiracoxib_100,treatname_Lumiracoxib_200,treatname_Lumiracoxib_400,treatname_Lumiracoxib_NA,treatname_Naproxcinod_1500,treatname_Naproxcinod_250,treatname_Naproxcinod_750,treatname_Naproxen_1000,treatname_Oxycodone_44,treatname_Placebo_0,treatname_Rofecoxib_12,treatname_Rofecoxib_125,treatname_Rofecoxib_25,treatname_Tramadol_100,treatname_Tramadol_200,treatname_Tramadol_300,treatname_Tramadol_400,treatname_Valdecoxib_10,treatname_Valdecoxib_20,treatname_Valdecoxib_5
-1.2471461047749437,-0.15019703479521937,-0.8403727746173129,0.32336483895255463,-0.6615940009256018,0.6294277260707383,2.3644679728659237,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,-1.1065345862195515,-0.9116647772654464,-0.9479001928421664,1.929107774352379,0.4751419263264052,-1.1968552548164082,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.38110160488496514,-0.8225497739552794,-0.9479001928421664,2.021434993713676,0.2747883129947796,-0.4845906092799418,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.487361332821002,-0.9116647772654464,-0.9479001928421664,2.021434993713676,0.8550534545440078,0.22767403625652455,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.5936210607570389,-0.8849302762723963,-0.9479001928421664,1.929107774352379,0.5912481883550285,0.9399386817929909,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.6998807886930758,-0.7958152729622294,-0.9479001928421664,1.8367805549910827,0.3507412512962785,1.6522033273294572,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,1.1249197004372236,-0.9651337792515464,-0.9479001928421664,1.8367805549910827,0.5609694539592095,2.3644679728659237,1.380789992209897,-1.1200077539050646,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.0903331174120174,-1.1065345862195515,-0.9116647772654464,-0.7360226875430462,-0.11132377353227468,0.6513628751173373,-1.1968552548164082,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.38110160488496514,-0.8225497739552794,-0.7360226875430462,-0.9976650794007211,0.44188643056604365,-0.4845906092799418,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.487361332821002,-0.9116647772654464,-0.7360226875430462,0.036399777445799926,0.6162296766446905,0.22767403625652455,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.5936210607570389,-0.8849302762723963,-0.7360226875430462,-1.0899922987620176,0.5667442354833582,0.9399386817929909,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.6998807886930758,-0.7958152729622294,-0.7360226875430462,-0.9791996355284618,0.4045406881777885,1.6522033273294572,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,1.1249197004372236,-0.9651337792515464,-0.7360226875430462,-1.0992250206981475,0.7090555874718378,2.3644679728659237,1.380789992209897,-0.4824073464232166,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.0903331174120174,-1.1065345862195515,-0.9116647772654464,-0.524145182243926,-0.09285832966001495,0.732749253130198,-1.1968552548164082,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.38110160488496514,-0.8225497739552794,-0.524145182243926,-1.2284831278039625,0.49099354716629634,-0.4845906092799418,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.487361332821002,-0.9116647772654464,-0.524145182243926,-0.3144436561271269,0.6557291557781579,0.22767403625652455,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.5936210607570389,-0.8849302762723963,-0.524145182243926,-1.4408357323349446,0.6018220838240226,0.9399386817929909,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.6998807886930758,-0.7958152729622294,-0.524145182243926,-1.3946721226542964,0.43655565148174247,1.6522033273294572,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,1.1249197004372236,-0.9651337792515464,-0.524145182243926,-1.2469485716762219,0.7695765952944159,2.3644679728659237,1.380789992209897,0.1551930610586315,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.0903331174120174,-1.1065345862195515,-0.9116647772654464,-0.10039017164568573,-0.4252363193606828,0.8683075608525491,-1.1968552548164082,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.38110160488496514,-0.8225497739552794,-0.10039017164568573,-1.5054647858878525,0.5618512659345043,-0.4845906092799418,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.487361332821002,-0.9116647772654464,-0.10039017164568573,-0.34214182193551607,0.7428144427186937,0.22767403625652455,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.5936210607570389,-0.8849302762723963,-0.10039017164568573,-1.542395673632371,0.6838514030605127,0.9399386817929909,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.6998807886930758,-0.7958152729622294,-0.10039017164568573,-1.6162574491214083,0.5220021714665145,1.6522033273294572,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,1.1249197004372236,-0.9651337792515464,-0.10039017164568573,-1.4223702884626852,0.8578416292442882,2.3644679728659237,1.380789992209897,0.7927934685404796,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.0903331174120174,-1.1065345862195515,-0.9116647772654464,0.32336483895255463,-0.49909809484971973,0.9876403712615321,-1.1968552548164082,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.38110160488496514,-0.8225497739552794,0.32336483895255463,-1.6439556149297971,0.6365346559393373,-0.4845906092799418,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.487361332821002,-0.9116647772654464,0.32336483895255463,-0.4806326509774604,0.810832764516559,0.22767403625652455,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.5936210607570389,-0.8849302762723963,0.32336483895255463,-1.588559283313019,0.7607005253556727,0.9399386817929909,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,0.6998807886930758,-0.7958152729622294,0.32336483895255463,-1.6808865026743158,0.5804629481980877,1.6522033273294572,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0903331174120174,1.1249197004372236,-0.9651337792515464,0.32336483895255463,-1.4869993420155931,0.9172747892926467,2.3644679728659237,1.380789992209897,1.4303938760223276,0.3056152337796518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.9335201300490913,-1.1065345862195515,-0.029426244494794192,-0.9479001928421664,0.8263699317449255,-0.34883844162640504,-1.1968552548164082,0.5384833958886541,-1.1200077539050646,-0.9499847025921717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.9335201300490913,-1.0002748582835146,-0.029426244494794192,-0.9479001928421664,0.8048346078289033,-0.35762726825645963,-0.4845906092799418,0.5384833958886541,-1.1200077539050646,-0.9499847025921717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9335201300490913,-0.8940151303474777,-0.08289524648089432,-0.9479001928421664,0.6975457625701087,-0.30855364123744755,0.22767403625652455,0.5384833958886541,-1.1200077539050646,-0.9499847025921717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9335201300490913,-0.7877554024114408,-0.03833774482581088,-0.9479001928421664,0.8263699317449255,-0.34604975344711175,0.9399386817929909,0.5384833958886541,-1.1200077539050646,-0.9499847025921717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
